Timestamp,Elapsed_Seconds,RSS_KB,VSZ_KB,CPU%,RSS_MB,VSZ_MB
1760617862,27,23433316,31502304,486,22884.10,30763.97
1760617863,28,23749412,31502304,489,23192.79,30763.97
1760617863,28,24063896,31502304,474,23499.90,30763.97
1760617864,29,24379512,31502304,476,23808.12,30763.97
1760617864,29,24693980,31633376,462,24115.21,30891.97
1760617865,30,25008196,31895520,464,24422.07,31147.97
1760617865,30,25321716,32681952,451,24728.24,31915.97
1760617866,31,25657464,33599456,439,25056.12,32811.97
1760617867,32,25972264,34517092,441,25363.54,33708.10
1760617867,32,26290128,35172452,430,25673.95,34348.10
1760617868,33,26601296,35696740,432,25977.83,34860.10
1760617868,33,26914996,35827812,421,26284.18,34988.10
1760617869,34,27232484,35827812,423,26594.22,34988.10
1760617869,34,27548928,36089956,412,26903.25,35244.10
1760617870,35,27866496,36089956,414,27213.38,35244.10
1760617870,35,28183740,36089956,404,27523.18,35244.10
1760617871,36,28496564,36221160,395,27828.68,35372.23
1760617872,37,28827984,36221160,396,28152.33,35372.23
1760617872,37,29135888,36221160,388,28453.02,35372.23
1760617873,38,29452428,36385000,389,28762.14,35532.23
1760617873,38,29767368,37040360,381,29069.70,36172.23
1760617874,39,30085448,37859560,382,29380.32,36972.23
1760617874,39,30403968,38842736,375,29691.38,37932.36
1760617875,40,30719144,39989616,376,29999.16,39052.36
1760617875,40,31034744,40505712,369,30307.37,39556.36
1760617876,41,31352420,40997232,370,30617.60,40036.36
1760617877,42,31671140,41488752,363,30928.85,40516.36
1760617877,42,31989132,41816432,356,31239.39,40836.36
1760617878,43,32308748,41980272,358,31551.51,40996.36
1760617878,43,32627324,41980272,351,31862.62,40996.36
1760617879,44,32943560,42144112,353,32171.45,41156.36
1760617879,44,33263340,42144112,347,32483.73,41156.36
1760617880,45,33582136,42144112,349,32795.05,41156.36
1760617880,45,33894100,42144248,343,33099.71,41156.49
1760617881,46,34208232,42144248,344,33406.48,41156.49
1760617881,46,34534372,42149948,339,33724.97,41162.06
1760617882,47,34850420,42147204,333,34033.61,41159.38
1760617883,48,35197300,42147204,335,34372.36,41159.38
1760617883,48,35513656,43130244,330,34681.30,42119.38
1760617884,49,35833024,44309892,331,34993.19,43271.38
1760617884,49,36149776,45096324,326,35302.52,44039.38
1760617885,50,36471112,45686148,328,35616.32,44615.38
1760617885,50,36788320,46472580,323,35926.09,45383.38
1760617886,51,37103248,47652228,325,36233.64,46535.38
1760617886,51,37420020,48242052,320,36542.99,47111.38
1760617887,52,37738684,48635268,316,36854.18,47495.38
1760617888,53,38070676,49028484,317,37178.39,47879.38
1760617888,53,38389500,49028484,313,37489.75,47879.38
1760617889,54,38707000,49028484,315,37799.80,47879.38
1760617889,54,39022792,49028616,310,38108.20,47879.51
1760617890,55,39344556,49225224,312,38422.42,48071.51
1760617890,55,39656556,49225224,308,38727.11,48071.51
1760617891,56,39974252,49225356,309,39037.36,48071.64
1760617891,56,40290040,49225356,305,39345.74,48071.64
1760617892,57,40607908,49225356,301,39656.16,48071.64
1760617893,58,40922360,49225488,303,39963.24,48071.77
1760617893,58,41238612,49225488,299,40272.08,48071.77
1760617894,59,41553216,49225488,300,40579.31,48071.77
1760617894,59,41872260,49225488,296,40890.88,48071.77
1760617895,60,42188760,49225488,297,41199.96,48071.77
1760617895,60,42510264,50142992,293,41513.93,48967.77
1760617896,61,42822816,51060496,295,41819.16,49863.77
1760617896,61,43145388,52006672,291,42134.17,50787.77
1760617897,62,43466540,53382928,288,42447.79,52131.77
1760617898,63,43786720,54759320,289,42760.47,53475.90
1760617898,63,44103708,55447448,285,43070.03,54147.90
1760617899,64,44419948,56135576,287,43378.86,54819.90
1760617899,64,44810816,56364952,284,43760.56,55043.90
1760617900,65,45127232,56823704,285,44069.56,55491.90
1760617900,65,45441132,57053080,282,44376.11,55715.90
1760617901,66,45758348,57282456,283,44685.89,55939.90
1760617902,67,46070476,57282588,279,44990.70,55940.03
1760617902,67,46383708,57511964,276,45296.59,56164.03
1760617903,68,46699600,57511964,277,45605.08,56164.03
1760617903,68,47015024,57511964,274,45913.11,56164.03
1760617904,69,47357404,57511964,275,46247.46,56164.03
1760617904,69,47671828,57511964,273,46554.52,56164.03
1760617905,70,47987348,57511964,273,46862.64,56164.03
1760617905,70,48305888,57512096,271,47173.72,56164.16
1760617906,71,48623632,57512096,272,47484.02,56164.16
1760617906,71,48940308,57512096,269,47793.27,56164.16
1760617907,72,49249212,57512096,266,48094.93,56164.16
1760617908,73,49564432,57512096,267,48402.77,56164.16
1760617908,73,49883076,57512228,264,48713.94,56164.29
1760617909,74,50198292,57512228,265,49021.77,56164.29
1760617909,74,50545952,57774372,263,49361.28,56420.29
1760617910,75,50861280,59085092,264,49669.22,57700.29
1760617910,75,51174664,59609380,262,49975.26,58212.29
1760617911,76,51488828,60657956,263,50282.06,59236.29
1760617911,76,51800928,63017252,261,50586.84,61540.29
1760617912,77,52116384,64065828,259,50894.91,62564.29
1760617913,78,52429300,64852260,260,51200.49,63332.29
1760617913,78,52741084,65114536,257,51504.96,63588.41
1760617914,79,53058232,65671724,258,51814.68,64132.54
1760617914,79,53368984,66196012,256,52118.15,64644.54
1760617915,80,53693712,66458156,257,52435.27,64900.54
1760617915,80,54012320,66458156,255,52746.41,64900.54
1760617916,81,54334376,66720300,256,53060.91,65156.54
1760617916,81,54653368,66720300,254,53372.43,65156.54
1760617917,82,54811240,66982444,254,53526.60,65412.54
1760617917,82,54815676,66982576,252,53530.93,65412.67
1760617918,83,54821236,66982576,250,53536.36,65412.67
1760617919,84,54823372,66982576,250,53538.45,65412.67
1760617919,84,54825772,66982576,248,53540.79,65412.67
1760617920,85,54828544,66982576,249,53543.50,65412.67
1760617920,85,54829784,66982576,247,53544.71,65412.67
1760617921,86,54831296,66982576,248,53546.19,65412.67
1760617921,86,54839184,66982576,246,53553.89,65412.67
1760617922,87,54840292,66982576,246,53554.97,65412.67
1760617922,87,54843532,66982576,244,53558.14,65412.67
1760617923,88,54844916,66982576,242,53559.49,65412.67
1760617924,89,54848344,66982576,243,53562.84,65412.67
1760617924,89,54850396,66982576,241,53564.84,65412.67
1760617925,90,54853544,66982576,242,53567.91,65412.67
1760617925,90,54854924,66982576,240,53569.26,65412.67
1760617926,91,54855848,66982576,240,53570.16,65412.67
1760617926,91,54857044,66982576,239,53571.33,65412.67
1760617927,92,54856980,66982576,239,53571.27,65412.67
1760617927,92,54860216,66982576,238,53574.43,65412.67
1760617928,93,54860432,66982576,236,53574.64,65412.67
1760617929,94,54862156,66982576,237,53576.32,65412.67
1760617929,94,54863552,66982712,235,53577.69,65412.80
1760617930,95,54865788,66982844,236,53579.87,65412.93
1760617930,95,54868372,66982844,234,53582.39,65412.93
1760617931,96,54869884,66982844,235,53583.87,65412.93
1760617931,96,54868264,66982844,233,53582.29,65412.93
1760617932,97,54869576,66982844,234,53583.57,65412.93
1760617932,97,54871076,66982844,232,53585.04,65412.93
1760617933,98,54871368,66982844,233,53585.32,65412.93
1760617934,99,54873576,66982844,231,53587.48,65412.93
1760617934,99,54875920,66982844,230,53589.77,65412.93
1760617935,100,54877372,66982844,230,53591.18,65412.93
1760617935,100,54879224,66982844,229,53592.99,65412.93
1760617936,101,54879712,66982844,229,53593.47,65412.93
1760617936,101,54880188,66982844,228,53593.93,65412.93
1760617937,102,54881360,66982844,229,53595.08,65412.93
1760617937,102,54883024,66982844,227,53596.70,65412.93
1760617938,103,54884580,66982844,228,53598.22,65412.93
1760617938,103,54884032,66982980,226,53597.69,65413.07
1760617939,104,54887680,66982980,224,53601.25,65413.07
1760617940,105,54889680,66982980,225,53603.20,65413.07
1760617940,105,54890808,66982980,224,53604.30,65413.07
1760617941,106,54889980,66982980,224,53603.50,65413.07
1760617941,106,54890204,66982980,223,53603.71,65413.07
1760617942,107,54890472,66982980,223,53603.98,65413.07
1760617942,107,54890820,66982980,222,53604.32,65413.07
1760617943,108,54941796,66983112,229,53654.10,65413.20
1760617943,108,54942228,66983244,233,53654.52,65413.32
1760617944,109,52464612,66983792,233,51234.97,65413.86
1760617945,110,49145992,66435208,235,47994.13,64878.13
1760617945,110,48818708,66435208,233,47674.52,64878.13
1760617946,111,47730092,66435208,233,46611.42,64878.13
1760617946,111,45141580,66435208,232,44083.57,64878.13
1760617947,112,42652420,66435208,232,41652.75,64878.13
1760617947,112,38719264,66435208,231,37811.78,64878.13
1760617948,113,33268408,66435208,231,32488.68,64878.13
1760617948,113,27234820,66430632,230,26596.50,64873.66
1760617949,114,17486068,66430632,230,17076.24,64873.66
1760617950,115,8464104,66430632,229,8265.73,64873.66
1760617950,115,420640,66425744,227,410.78,64868.89
