Timestamp,Elapsed_Seconds,RSS_KB,VSZ_KB,CPU%,RSS_MB,VSZ_MB
1760617551,79,53551764,66136876,323,52296.64,64586.79
1760617551,79,53853816,66431788,319,52591.62,64874.79
1760617552,80,54163012,66431788,320,52893.57,64874.79
1760617552,80,54468440,66693932,317,53191.84,65130.79
1760617553,81,54773212,67021744,318,53489.46,65450.92
1760617553,81,54942280,67021744,315,53654.57,65450.92
1760617554,82,54946412,67021876,316,53658.61,65451.05
1760617554,82,54950912,67021876,313,53663.00,65451.05
1760617555,83,54953784,67021876,314,53665.80,65451.05
1760617555,83,54956096,67021876,311,53668.06,65451.05
1760617556,84,54957500,67021876,308,53669.43,65451.05
1760617557,85,54959656,67021876,309,53671.54,65451.05
1760617557,85,54962112,67021876,306,53673.94,65451.05
1760617558,86,54962460,67021876,307,53674.28,65451.05
1760617558,86,54964352,67021876,304,53676.12,65451.05
1760617559,87,54966964,67021876,305,53678.68,65451.05
1760617559,87,54968296,67021876,302,53679.98,65451.05
1760617560,88,54971108,67021876,303,53682.72,65451.05
1760617560,88,54973884,67021876,300,53685.43,65451.05
1760617561,89,54974944,67021876,297,53686.47,65451.05
1760617562,90,54977488,67022140,298,53688.95,65451.31
1760617562,90,54978208,67022140,295,53689.66,65451.31
1760617563,91,54980040,67022140,296,53691.45,65451.31
1760617563,91,54982240,67022140,294,53693.59,65451.31
1760617564,92,54982948,67022140,294,53694.29,65451.31
1760617564,92,54984516,67022140,292,53695.82,65451.31
1760617565,93,54985400,67022140,293,53696.68,65451.31
1760617565,93,54987544,67022140,290,53698.77,65451.31
1760617566,94,54988744,67022140,288,53699.95,65451.31
1760617567,95,54990204,67022140,289,53701.37,65451.31
1760617567,95,54991512,67022140,287,53702.65,65451.31
1760617568,96,54993456,67022140,287,53704.55,65451.31
1760617568,96,54994848,67022140,285,53705.91,65451.31
1760617569,97,54994952,67022140,286,53706.01,65451.31
1760617569,97,54996772,67022140,284,53707.79,65451.31
1760617570,98,54996796,67022140,282,53707.81,65451.31
1760617571,99,55000240,67022140,282,53711.17,65451.31
1760617571,99,55001244,67022140,280,53712.15,65451.31
1760617572,100,55001976,67022140,281,53712.87,65451.31
1760617572,100,55002412,67022276,278,53713.29,65451.44
1760617573,101,55006028,67022408,279,53716.82,65451.57
1760617573,101,55007376,67022408,277,53718.14,65451.57
1760617574,102,55008020,67022408,278,53718.77,65451.57
1760617575,103,55009724,67022408,276,53720.43,65451.57
1760617575,103,55011152,67022408,274,53721.83,65451.57
1760617576,104,55011016,67022408,274,53721.70,65451.57
1760617576,104,55012176,67022408,272,53722.83,65451.57
1760617577,105,55013392,67022408,273,53724.02,65451.57
1760617577,105,55014752,67022408,271,53725.34,65451.57
1760617578,106,55017968,67022408,272,53728.48,65451.57
1760617578,106,55018172,67022408,270,53728.68,65451.57
1760617579,107,55021564,67022408,270,53732.00,65451.57
1760617579,107,55021016,67022408,268,53731.46,65451.57
1760617580,108,55019856,67022408,266,53730.33,65451.57
1760617581,109,55019568,67022408,267,53730.05,65451.57
1760617581,109,55018404,67022408,266,53728.91,65451.57
1760617582,110,55037836,67022408,268,53747.89,65451.57
1760617582,110,55037532,67022408,278,53747.59,65451.57
1760617583,111,55296176,67025740,286,54000.17,65454.82
1760617583,111,55034968,67025740,285,53745.09,65454.82
1760617584,112,50998260,66476028,287,49802.99,64918.00
1760617584,112,50337760,66476028,285,49157.97,64918.00
1760617585,113,48887800,66476028,285,47741.99,64918.00
1760617586,114,45789340,66476028,283,44716.15,64918.00
1760617586,114,42610104,66476028,281,41611.43,64918.00
1760617587,115,38277776,66476028,282,37380.64,64918.00
1760617587,115,33409228,66476028,280,32626.20,64918.00
1760617588,116,28050784,66476028,280,27393.34,64918.00
1760617588,116,23983272,66477376,278,23421.16,64919.31
1760617589,117,17333848,66471448,279,16927.59,64913.52
1760617589,117,8194088,66471448,277,8002.04,64913.52
1760617590,118,437312,66466560,277,427.06,64908.75
