Timestamp,Elapsed_Seconds,RSS_KB,VSZ_KB,CPU%,RSS_MB,VSZ_MB
1760617615,24,13818828,20452160,136,13494.95,19972.81
1760617615,24,14141792,20452160,133,13810.34,19972.81
1760617616,25,14452480,21025736,136,14113.75,20532.95
1760617616,25,14774472,21763016,134,14428.20,21252.95
1760617617,26,15086732,22418376,137,14733.14,21892.95
1760617617,26,15425960,22910028,134,15064.41,22373.07
1760617618,27,15742016,23074008,137,15373.06,22533.21
1760617618,27,16065696,23237848,135,15689.16,22693.21
1760617619,28,16384908,23401688,133,16000.89,22853.21
1760617620,29,16705340,23401688,136,16313.81,22853.21
1760617620,29,17029168,23499992,134,16630.05,22949.21
1760617621,30,17343244,23893208,137,16936.76,23333.21
1760617621,30,17667376,24794328,135,17253.30,24213.21
1760617622,31,17981284,25482456,137,17559.85,24885.21
1760617622,31,18319276,26269020,135,17889.92,25653.34
1760617623,32,18634356,26563932,137,18197.61,25941.34
1760617623,32,18958388,26858844,135,18514.05,26229.34
1760617624,33,19275256,26957280,133,18823.49,26325.47
1760617625,34,19595284,26957280,135,19136.02,26325.47
1760617625,34,19905672,26957280,133,19439.13,26325.47
1760617626,35,20225416,27071968,135,19751.38,26437.47
1760617626,35,20543128,27301344,133,20061.65,26661.47
1760617627,36,20784060,27301344,135,20296.93,26661.47
1760617628,37,20876236,27416032,128,20386.95,26773.47
1760617629,38,20908484,27416032,129,20418.44,26773.47
1760617629,38,20940664,27416032,125,20449.87,26773.47
1760617630,39,20972328,27645408,126,20480.79,26997.47
1760617630,39,21002240,27645408,123,20510.00,26997.47
1760617631,40,21034340,27874916,123,20541.35,27221.60
1760617631,40,21068160,27989604,120,20574.38,27333.60
1760617632,41,21344272,29136484,121,20844.02,28453.60
1760617633,42,21680384,29365992,120,21172.25,28677.73
1760617633,42,21992152,30283496,119,21476.71,29573.73
1760617634,43,22298904,30856936,121,21776.27,30133.73
1760617634,43,22613644,30971624,119,22083.64,30245.73
1760617635,44,22919744,31086312,121,22382.56,30357.73
1760617635,44,23236528,31086444,120,22691.92,30357.86
1760617636,45,23544900,31086444,121,22993.07,30357.86
1760617636,45,23864140,31086576,120,23304.82,30357.98
1760617637,46,24173828,31217648,122,23607.25,30485.98
1760617637,46,24483204,31369200,121,23909.38,30633.98
1760617638,47,24792116,31500272,122,24211.05,30761.98
1760617638,47,25111012,32286704,121,24522.47,31529.98
1760617639,48,25431448,33335280,120,24835.40,32553.98
1760617640,49,25744976,34252784,122,25141.58,33449.98
1760617640,49,26066792,34646000,121,25455.85,33833.98
1760617641,50,26381288,34908144,122,25762.98,34089.98
1760617641,50,26703680,35432432,121,26077.81,34601.98
1760617642,51,27016732,35694576,123,26383.53,34857.98
1760617642,51,27340488,35825648,122,26699.70,34985.98
1760617643,52,27654748,35825648,124,27006.59,34985.98
1760617643,52,27997008,35825648,123,27340.83,34985.98
1760617644,53,28304012,35825648,122,27640.64,34985.98
1760617645,54,28616828,35989488,123,27946.12,35145.98
1760617645,54,28928088,36153328,123,28250.09,35305.98
1760617646,55,29250892,36153328,124,28565.32,35305.98
1760617646,55,29565124,36808688,124,28872.19,35945.98
1760617647,56,29890508,37464048,125,29189.95,36585.98
1760617647,56,30208972,38119680,125,29500.95,37226.25
1760617648,57,30531348,39594240,126,29815.77,38666.25
1760617648,57,30847724,40085760,125,30124.73,39146.25
1760617649,58,31187220,40929536,125,30456.27,39970.25
1760617650,59,31516036,41423880,126,30777.38,40453.01
1760617650,59,31830864,41751560,125,31084.83,40773.01
1760617651,60,32150668,41751560,127,31397.14,40773.01
1760617651,60,32463736,41751560,126,31702.87,40773.01
1760617652,61,32788748,41751560,127,32020.26,40773.01
1760617652,61,33107068,41751560,127,32331.12,40773.01
1760617653,62,33473368,41751560,126,32688.84,40773.01
1760617654,63,33791720,41751560,128,32999.73,40773.01
1760617654,63,34130432,41751560,127,33330.50,40773.01
1760617655,64,34441676,41751560,128,33634.45,40773.01
1760617655,64,34764144,42144776,128,33949.36,41157.01
1760617656,65,35078744,42341384,130,34256.59,41349.01
1760617656,65,35399448,43127816,129,34569.77,42117.01
1760617657,66,35721984,43521032,130,34884.75,42501.01
1760617657,66,36035740,44504072,130,35191.15,43461.01
1760617658,67,36354056,45290504,129,35502.01,44229.01
1760617659,68,36662864,46666892,130,35803.58,45573.14
1760617659,68,36980432,47453324,129,36113.70,46341.14
1760617660,69,37306236,47650064,131,36431.87,46533.27
1760617660,69,37622116,48239888,130,36740.35,47109.27
1760617661,70,37933448,48633104,131,37044.38,47493.27
1760617661,70,38250772,48829712,130,37354.27,47685.27
1760617662,71,38564488,48829712,131,37660.63,47685.27
1760617662,71,38890828,48829712,131,37979.32,47685.27
1760617663,72,39199704,48829712,132,38280.96,47685.27
1760617663,72,39527500,48829712,131,38601.07,47685.27
1760617664,73,39841980,48829712,130,38908.18,47685.27
1760617665,74,40163816,48829712,131,39222.48,47685.27
1760617665,74,40535908,48829848,131,39585.85,47685.40
1760617666,75,40862120,48829848,132,39904.41,47685.40
1760617666,75,41176656,48829848,131,40211.58,47685.40
1760617667,76,41497660,49288600,132,40525.06,48133.40
1760617667,76,41816832,49288600,132,40836.75,48133.40
1760617668,77,42138428,49517976,131,41150.81,48357.40
1760617669,78,42463068,50206104,132,41467.84,49029.40
1760617669,78,42782152,50664996,131,41779.45,49477.54
1760617670,79,43107032,52528676,132,42096.71,51297.54
1760617670,79,43440936,53904932,132,42422.79,52641.54
1760617671,80,43767596,54363684,133,42741.79,53089.54
1760617671,80,44086312,55051812,132,43053.04,53761.54
1760617672,81,44415960,55739940,133,43374.96,54433.54
1760617673,82,44735128,56198692,132,43686.65,54881.54
1760617673,82,45065456,56886956,132,44009.23,55553.67
1760617674,83,45388872,57116332,133,44325.07,55777.67
1760617674,83,45701968,57116464,132,44630.83,55777.80
1760617675,84,46020692,57116464,133,44942.08,55777.80
1760617675,84,46359644,57116464,132,45273.09,55777.80
1760617676,85,46686496,57116464,133,45592.28,55777.80
1760617676,85,47002872,57116464,133,45901.24,55777.80
1760617677,86,47329308,57116464,134,46220.03,55777.80
1760617678,87,47645480,57116464,133,46528.79,55777.80
1760617678,87,47975096,57116464,133,46850.68,55777.80
1760617679,88,48293864,57116728,134,47161.98,55778.05
1760617679,88,48621836,57116728,133,47482.26,55778.05
1760617680,89,48942868,57116728,134,47795.77,55778.05
1760617680,89,49295684,57116728,134,48140.32,55778.05
1760617681,90,49619828,57378872,135,48456.86,56034.05
1760617681,90,49948044,57641016,134,48777.39,56290.05
1760617682,91,50283604,57641016,135,49105.08,56290.05
1760617683,92,50605240,58165304,134,49419.18,56802.05
1760617683,92,50934684,58951736,134,49740.90,57570.05
1760617684,93,51389768,61573176,135,50185.32,60130.05
1760617684,93,51715248,61835320,134,50503.17,60386.05
1760617685,94,52031140,63670328,134,50811.66,62178.05
1760617686,95,52372584,63932472,135,51145.10,62434.05
1760617686,95,52693680,64981048,134,51458.67,63458.05
1760617687,96,53025964,64981180,135,51783.17,63458.18
1760617687,96,53356108,65767612,135,52105.57,64226.18
1760617688,97,53671356,66324668,136,52413.43,64770.18
1760617688,97,54000952,66586812,135,52735.30,65026.18
1760617689,98,54317248,66586812,136,53044.19,65026.18
1760617689,98,54644660,66586812,135,53363.93,65026.18
1760617690,99,54916696,66586812,135,53629.59,65026.18
1760617691,100,54921700,66586812,136,53634.47,65026.18
1760617691,100,54926816,66586944,135,53639.47,65026.31
1760617692,101,54929712,66586944,136,53642.30,65026.31
1760617692,101,54933036,66587076,135,53645.54,65026.44
1760617693,102,54935356,66587076,136,53647.81,65026.44
1760617693,102,54938340,66587076,135,53650.72,65026.44
1760617694,103,54941572,66587076,136,53653.88,65026.44
1760617694,103,54948228,66587076,135,53660.38,65026.44
1760617695,104,54954756,66587212,135,53666.75,65026.57
1760617696,105,54958880,66587212,135,53670.78,65026.57
1760617696,105,54959444,66587212,135,53671.33,65026.57
1760617697,106,54963472,66587212,135,53675.27,65026.57
1760617697,106,54965240,66587212,135,53676.99,65026.57
1760617698,107,54971696,66587212,136,53683.30,65026.57
1760617698,107,54978404,66587212,135,53689.85,65026.57
1760617699,108,54973100,66587212,136,53684.67,65026.57
1760617699,108,54973060,66587212,136,53684.63,65026.57
1760617700,109,54973416,66587212,137,53684.98,65026.57
1760617700,109,54912484,69211832,158,53625.47,67589.68
1760617701,110,54906732,69213152,157,53619.86,67590.97
1760617702,111,54909504,69215952,158,53622.56,67593.70
1760617702,111,54909836,69216352,157,53622.89,67594.09
1760617703,112,54912460,69218884,157,53625.45,67596.57
1760617703,112,54912804,69219284,156,53625.79,67596.96
1760617704,113,54915440,69221936,157,53628.36,67599.55
1760617704,113,54605272,69223784,156,53325.46,67601.35
1760617705,114,52387908,69223656,172,51160.07,67601.23
1760617705,114,54818644,69223656,198,53533.83,67601.23
1760617706,115,54321700,69223656,201,53048.54,67601.23
1760617707,116,53624108,69551336,200,52367.29,67921.23
1760617707,116,54859488,69551336,211,53573.72,67921.23
1760617708,117,55244064,69551336,215,53949.28,67921.23
1760617708,117,55390340,69551336,226,54092.13,67921.23
1760617709,118,55234392,69551336,246,53939.84,67921.23
1760617709,118,53837544,69002204,247,52575.73,67384.96
1760617710,119,53690672,69002204,248,52432.30,67384.96
1760617710,119,53103724,69002204,246,51859.11,67384.96
1760617711,120,51813668,69002204,246,50599.29,67384.96
1760617711,120,49283772,69002204,245,48128.68,67384.96
1760617712,121,46661432,69002204,243,45567.80,67384.96
1760617713,122,44509184,68996404,244,43466.00,67379.30
1760617713,122,37159224,68996404,242,36288.30,67379.30
1760617714,123,30022452,68996404,243,29318.80,67379.30
1760617714,123,20753300,68996404,241,20266.89,67379.30
1760617715,124,10944348,68996404,242,10687.84,67379.30
1760617715,124,988164,68996404,240,965.00,67379.30
